order_week,product_category_name_english,avg_price,units_base,revenue_base,units_cal,revenue_cal,scenario
17-09-2018,signaling_and_security,76.790025,4.441701,341.0783259,4.441701,341.0783259,-0.1
17-09-2018,small_appliances,240.2548313,8.120659,1951.027528,8.120659,1951.027528,-0.1
17-09-2018,small_appliances_home_oven_and_coffee,199.8474911,4.5592127,911.1472163,4.5592127,911.1472163,-0.1
17-09-2018,sports_leisure,95.49118067,77.74668,7424.122383,77.74668,7424.122383,-0.1
17-09-2018,stationery,80.98376831,32.70855,2648.861594,32.70855,2648.861594,-0.1
17-09-2018,tablets_printing_image,57.33,0.89414465,51.26131303,0.89414465,51.26131303,-0.1
17-09-2018,telephony,116.809949,39.38214,4600.225896,39.38214,4600.225896,-0.1
17-09-2018,toys,93.43877366,30.848602,2882.455568,30.848602,2882.455568,-0.1
17-09-2018,unknown,111.3434679,7.2174454,803.615397,7.2174454,803.615397,-0.1
17-09-2018,watches_gifts,151.6386192,84.18135,12765.14378,84.18135,12765.14378,-0.1
24-09-2018,agro_industry_and_commerce,171.3545,5.210846,892.9019019,5.210846,892.9019019,-0.1
24-09-2018,air_conditioning,168.713625,5.1521115,869.2314127,5.1521115,869.2314127,-0.1
24-09-2018,art,81.0915,1.4973948,121.4259904,1.4973948,121.4259904,-0.1
24-09-2018,arts_and_craftmanship,71.12177679,2.6191454,186.278274,2.6191454,186.278274,-0.1
24-09-2018,audio,88.665375,7.9912477,708.54697,7.9912477,708.54697,-0.1
24-09-2018,auto,108.0869871,49.72912,5375.070573,49.72912,5375.070573,-0.1
24-09-2018,baby,88.12408883,28.72326,2531.211193,28.72326,2531.211193,-0.1
24-09-2018,bed_bath_table,83.42123547,76.110634,6349.243108,76.110634,6349.243108,-0.1
24-09-2018,books_general_interest,40.59032592,9.52463,386.6078195,9.52463,386.6078195,-0.1
24-09-2018,books_imported,195.52725,1.4885763,291.057229,1.4885763,291.057229,-0.1
24-09-2018,books_technical,44.60489489,7.269467,324.2538059,7.269467,324.2538059,-0.1
24-09-2018,cds_dvds_musicals,58.5,0.8646635,50.58281368,0.8646635,50.58281368,-0.1
24-09-2018,christmas_supplies,57.588075,3.3305006,191.7971185,3.3305006,191.7971185,-0.1
24-09-2018,cine_photo,52.7701875,2.2577574,119.1422827,2.2577574,119.1422827,-0.1
24-09-2018,computers,757.63125,3.233873,2450.08316,3.233873,2450.08316,-0.1
24-09-2018,computers_accessories,83.42394698,52.16461,4351.77781,52.16461,4351.77781,-0.1
24-09-2018,consoles_games,92.15100804,11.477564,1057.669079,11.477564,1057.669079,-0.1
24-09-2018,construction_tools_construction,126.1116122,38.784515,4891.177764,38.784515,4891.177764,-0.1
24-09-2018,construction_tools_lights,123.8191004,11.692501,1447.754963,11.692501,1447.754963,-0.1
24-09-2018,construction_tools_safety,138.289875,5.3206887,735.7973786,5.3206887,735.7973786,-0.1
24-09-2018,cool_stuff,122.7768028,16.19424,1988.277081,16.19424,1988.277081,-0.1
24-09-2018,costruction_tools_garden,99.46884375,1.6548413,164.6051511,1.6548413,164.6051511,-0.1
24-09-2018,costruction_tools_tools,105.5379375,2.620703,276.5835875,2.620703,276.5835875,-0.1
24-09-2018,diapers_and_hygiene,62.75025,0.87260145,54.75595911,0.87260145,54.75595911,-0.1
24-09-2018,drinks,43.96184375,5.3551664,235.4229901,5.3551664,235.4229901,-0.1
24-09-2018,dvds_blu_ray,42.532875,1.0275218,43.70345835,1.0275218,43.70345835,-0.1
24-09-2018,electronics,85.51641308,25.006111,2138.43293,25.006111,2138.43293,-0.1
24-09-2018,fashio_female_clothing,33.1785,1.4782819,49.04717455,1.4782819,49.04717455,-0.1
24-09-2018,fashion_bags_accessories,58.40325284,27.224756,1590.014322,27.224756,1590.014322,-0.1
24-09-2018,fashion_childrens_clothes,47.241,0.56309587,26.60121188,0.56309587,26.60121188,-0.1
24-09-2018,fashion_male_clothing,96.219,1.1164106,107.4199128,1.1164106,107.4199128,-0.1
24-09-2018,fashion_shoes,155.7,1.951141,303.7926537,1.951141,303.7926537,-0.1
24-09-2018,fashion_sport,69.66,0.96936476,67.52594934,0.96936476,67.52594934,-0.1
24-09-2018,fashion_underwear_beach,62.92125,1.7876097,112.4786366,1.7876097,112.4786366,-0.1
24-09-2018,fixed_telephony,238.801125,4.192835,1001.25368,4.192835,1001.25368,-0.1
24-09-2018,flowers,39.677625,1.1317602,44.90555838,1.1317602,44.90555838,-0.1
24-09-2018,food,62.26067573,12.837179,799.2514505,12.837179,799.2514505,-0.1
24-09-2018,food_drink,39.4355625,5.5229206,217.7994808,5.5229206,217.7994808,-0.1
24-09-2018,furniture_bedroom,150.615,3.7245064,560.9665281,3.7245064,560.9665281,-0.1
24-09-2018,furniture_decor,84.05167859,55.205547,4640.118921,55.205547,4640.118921,-0.1
24-09-2018,furniture_living_room,111.351323,8.554296,952.5321254,8.554296,952.5321254,-0.1
24-09-2018,furniture_mattress_and_upholstery,103.4775,1.0130464,104.8275072,1.0130464,104.8275072,-0.1
24-09-2018,garden_tools,101.1661191,23.845575,2412.364314,23.845575,2412.364314,-0.1
24-09-2018,health_beauty,129.5274843,78.03062,10107.10949,78.03062,10107.10949,-0.1
24-09-2018,home_appliances,78.77476492,12.57513,990.602946,12.57513,990.602946,-0.1
24-09-2018,home_appliances_2,477.60495,4.3674974,2085.938398,4.3674974,2085.938398,-0.1
24-09-2018,home_comfort_2,11.61,2.123079,24.6489479,2.123079,24.6489479,-0.1
24-09-2018,home_confort,110.9013188,6.534994,724.7394665,6.534994,724.7394665,-0.1
24-09-2018,home_construction,161.1981825,7.408554,1194.245452,7.408554,1194.245452,-0.1
24-09-2018,housewares,90.00504316,75.20767,6769.069775,75.20767,6769.069775,-0.1
24-09-2018,industry_commerce_and_business,236.232,3.750271,885.9340382,3.750271,885.9340382,-0.1
24-09-2018,kitchen_dining_laundry_garden_furniture,122.5713214,2.880484,353.064743,2.880484,353.064743,-0.1
24-09-2018,la_cuisine,175.05,1.1925279,208.7520072,1.1925279,208.7520072,-0.1
24-09-2018,luggage_accessories,93.76810789,9.746156,913.8785829,9.746156,913.8785829,-0.1
24-09-2018,market_place,109.315875,2.8791852,314.7406494,2.8791852,314.7406494,-0.1
24-09-2018,music,67.872,1.6715125,113.4488954,1.6715125,113.4488954,-0.1
24-09-2018,musical_instruments,220.2337187,9.315802,2051.653634,9.315802,2051.653634,-0.1
24-09-2018,office_furniture,201.2188534,11.422983,2298.519576,11.422983,2298.519576,-0.1
24-09-2018,party_supplies,81.429375,1.6137222,131.4043906,1.6137222,131.4043906,-0.1
24-09-2018,perfumery,100.7042716,41.740433,4203.439874,41.740433,4203.439874,-0.1
24-09-2018,pet_shop,113.8470019,26.69104,3038.694886,26.69104,3038.694886,-0.1
24-09-2018,security_and_services,127.4805,0.7533406,96.0362366,0.7533406,96.0362366,-0.1
24-09-2018,signaling_and_security,76.790025,4.13176,317.2779629,4.13176,317.2779629,-0.1
24-09-2018,small_appliances,240.2548313,8.01696,1926.113407,8.01696,1926.113407,-0.1
24-09-2018,small_appliances_home_oven_and_coffee,199.8474911,4.4318843,885.7009558,4.4318843,885.7009558,-0.1
24-09-2018,sports_leisure,95.49118067,60.429394,5770.474158,60.429394,5770.474158,-0.1
24-09-2018,stationery,80.98376831,27.462315,2224.001723,27.462315,2224.001723,-0.1
24-09-2018,tablets_printing_image,57.33,0.9499884,54.46283639,0.9499884,54.46283639,-0.1
24-09-2018,telephony,116.809949,28.788134,3362.740421,28.788134,3362.740421,-0.1
24-09-2018,toys,93.43877366,28.11278,2626.823652,28.11278,2626.823652,-0.1
24-09-2018,unknown,111.3434679,5.8977985,656.681342,5.8977985,656.681342,-0.1
24-09-2018,watches_gifts,151.6386192,54.774807,8305.976097,54.774807,8305.976097,-0.1
01-10-2018,agro_industry_and_commerce,171.3545,4.473198,766.5025959,4.473198,766.5025959,-0.1
01-10-2018,air_conditioning,168.713625,3.8954263,657.2114875,3.8954263,657.2114875,-0.1
01-10-2018,art,81.0915,1.2935675,104.897332,1.2935675,104.897332,-0.1
01-10-2018,arts_and_craftmanship,71.12177679,2.4975216,177.6281765,2.4975216,177.6281765,-0.1
01-10-2018,audio,88.665375,8.679741,769.5924823,8.679741,769.5924823,-0.1
01-10-2018,auto,108.0869871,56.81488,6140.949242,56.81488,6140.949242,-0.1
01-10-2018,baby,88.12408883,30.785076,2712.906784,30.785076,2712.906784,-0.1
01-10-2018,bed_bath_table,83.42123547,82.06303,6845.799051,82.06303,6845.799051,-0.1
01-10-2018,books_general_interest,40.59032592,9.196667,373.2956995,9.196667,373.2956995,-0.1
01-10-2018,books_imported,195.52725,1.396897,273.1314208,1.396897,273.1314208,-0.1
01-10-2018,books_technical,44.60489489,7.8956923,352.1865273,7.8956923,352.1865273,-0.1
01-10-2018,cds_dvds_musicals,58.5,0.799581,46.77548799,0.799581,46.77548799,-0.1
01-10-2018,christmas_supplies,57.588075,3.2679791,188.1966281,3.2679791,188.1966281,-0.1
01-10-2018,cine_photo,52.7701875,1.5535196,81.97952092,1.5535196,81.97952092,-0.1
01-10-2018,computers,757.63125,4.6167603,3497.801842,4.6167603,3497.801842,-0.1
01-10-2018,computers_accessories,83.42394698,61.793686,5155.073177,61.793686,5155.073177,-0.1
01-10-2018,consoles_games,92.15100804,13.229743,1219.134154,13.229743,1219.134154,-0.1
01-10-2018,construction_tools_construction,126.1116122,34.627987,4366.991257,34.627987,4366.991257,-0.1
01-10-2018,construction_tools_lights,123.8191004,11.036043,1366.472937,11.036043,1366.472937,-0.1
01-10-2018,construction_tools_safety,138.289875,5.06218,700.0482453,5.06218,700.0482453,-0.1
01-10-2018,cool_stuff,122.7768028,18.866264,2316.339617,18.866264,2316.339617,-0.1
01-10-2018,costruction_tools_garden,99.46884375,1.4281718,142.058593,1.4281718,142.058593,-0.1
01-10-2018,costruction_tools_tools,105.5379375,2.47111,260.7958639,2.47111,260.7958639,-0.1
01-10-2018,diapers_and_hygiene,62.75025,1.0970384,68.83943312,1.0970384,68.83943312,-0.1
01-10-2018,drinks,43.96184375,6.50461,285.9546512,6.50461,285.9546512,-0.1
01-10-2018,dvds_blu_ray,42.532875,0.9292232,39.52253335,0.9292232,39.52253335,-0.1
01-10-2018,electronics,85.51641308,31.256432,2672.937914,31.256432,2672.937914,-0.1
01-10-2018,fashio_female_clothing,33.1785,1.6646094,55.22924405,1.6646094,55.22924405,-0.1
01-10-2018,fashion_bags_accessories,58.40325284,27.538393,1608.33173,27.538393,1608.33173,-0.1
01-10-2018,fashion_childrens_clothes,47.241,0.63180804,29.84724374,0.63180804,29.84724374,-0.1
01-10-2018,fashion_male_clothing,96.219,0.9344964,89.91630938,0.9344964,89.91630938,-0.1
01-10-2018,fashion_shoes,155.7,2.9873831,465.1355529,2.9873831,465.1355529,-0.1
01-10-2018,fashion_sport,69.66,1.0386282,72.35084184,1.0386282,72.35084184,-0.1
01-10-2018,fashion_underwear_beach,62.92125,1.7888837,112.5587976,1.7888837,112.5587976,-0.1
01-10-2018,fixed_telephony,238.801125,6.1302876,1463.919587,6.1302876,1463.919587,-0.1
01-10-2018,flowers,39.677625,1.042576,41.36693779,1.042576,41.36693779,-0.1
01-10-2018,food,62.26067573,18.859423,1174.2004,18.859423,1174.2004,-0.1
01-10-2018,food_drink,39.4355625,6.812642,268.6603732,6.812642,268.6603732,-0.1
01-10-2018,furniture_bedroom,150.615,3.0116725,453.6030531,3.0116725,453.6030531,-0.1
01-10-2018,furniture_decor,84.05167859,61.79064,5193.607163,61.79064,5193.607163,-0.1
01-10-2018,furniture_living_room,111.351323,10.042846,1118.284158,10.042846,1118.284158,-0.1
01-10-2018,furniture_mattress_and_upholstery,103.4775,1.322039,136.8012915,1.322039,136.8012915,-0.1
01-10-2018,garden_tools,101.1661191,26.730272,2704.197911,26.730272,2704.197911,-0.1
01-10-2018,health_beauty,129.5274843,70.845116,9176.389608,70.845116,9176.389608,-0.1
01-10-2018,home_appliances,78.77476492,14.405459,1134.786678,14.405459,1134.786678,-0.1
01-10-2018,home_appliances_2,477.60495,5.476244,2615.481229,5.476244,2615.481229,-0.1
01-10-2018,home_comfort_2,11.61,2.4517956,28.46534666,2.4517956,28.46534666,-0.1
01-10-2018,home_confort,110.9013188,8.072585,895.260334,8.072585,895.260334,-0.1
01-10-2018,home_construction,161.1981825,9.3334,1504.527079,9.3334,1504.527079,-0.1
01-10-2018,housewares,90.00504316,77.10098,6939.477272,77.10098,6939.477272,-0.1
01-10-2018,industry_commerce_and_business,236.232,3.2079833,757.8283004,3.2079833,757.8283004,-0.1
01-10-2018,kitchen_dining_laundry_garden_furniture,122.5713214,3.2055783,392.9119715,3.2055783,392.9119715,-0.1
01-10-2018,la_cuisine,175.05,0.90134084,157.7797144,0.90134084,157.7797144,-0.1
01-10-2018,luggage_accessories,93.76810789,11.006765,1032.083562,11.006765,1032.083562,-0.1
01-10-2018,market_place,109.315875,3.9399023,430.693868,3.9399023,430.693868,-0.1
01-10-2018,music,67.872,1.5171758,102.9737555,1.5171758,102.9737555,-0.1
01-10-2018,musical_instruments,220.2337187,8.752904,1927.684584,8.752904,1927.684584,-0.1
01-10-2018,office_furniture,201.2188534,12.77415,2570.399795,12.77415,2570.399795,-0.1
01-10-2018,party_supplies,81.429375,1.7198389,140.0454033,1.7198389,140.0454033,-0.1
01-10-2018,perfumery,100.7042716,33.056236,3328.904194,33.056236,3328.904194,-0.1
01-10-2018,pet_shop,113.8470019,23.87749,2718.380546,23.87749,2718.380546,-0.1
01-10-2018,security_and_services,127.4805,0.6725009,85.73075205,0.6725009,85.73075205,-0.1
01-10-2018,signaling_and_security,76.790025,5.284888,405.8266656,5.284888,405.8266656,-0.1
01-10-2018,small_appliances,240.2548313,9.082398,2182.090098,9.082398,2182.090098,-0.1
01-10-2018,small_appliances_home_oven_and_coffee,199.8474911,3.0428843,608.1128029,3.0428843,608.1128029,-0.1
01-10-2018,sports_leisure,95.49118067,61.330173,5856.490678,61.330173,5856.490678,-0.1
01-10-2018,stationery,80.98376831,25.607061,2073.756326,25.607061,2073.756326,-0.1
01-10-2018,tablets_printing_image,57.33,0.69593006,39.89767055,0.69593006,39.89767055,-0.1
01-10-2018,telephony,116.809949,34.111835,3984.601763,34.111835,3984.601763,-0.1
01-10-2018,toys,93.43877366,28.989332,2708.72765,28.989332,2708.72765,-0.1
01-10-2018,unknown,111.3434679,8.206018,913.6865513,8.206018,913.6865513,-0.1
01-10-2018,watches_gifts,151.6386192,58.643875,8892.676248,58.643875,8892.676248,-0.1
08-10-2018,agro_industry_and_commerce,171.3545,3.0340233,519.893543,3.0340233,519.893543,-0.1
08-10-2018,air_conditioning,168.713625,5.4315925,916.3836542,5.4315925,916.3836542,-0.1
08-10-2018,art,81.0915,1.0616008,86.08680162,1.0616008,86.08680162,-0.1
08-10-2018,arts_and_craftmanship,71.12177679,2.9058115,206.6664803,2.9058115,206.6664803,-0.1
08-10-2018,audio,88.665375,8.2110815,728.0386208,8.2110815,728.0386208,-0.1
08-10-2018,auto,108.0869871,50.831886,5494.265438,50.831886,5494.265438,-0.1
08-10-2018,baby,88.12408883,28.379225,2500.893325,28.379225,2500.893325,-0.1
08-10-2018,bed_bath_table,83.42123547,76.14232,6351.8863,76.14232,6351.8863,-0.1
08-10-2018,books_general_interest,40.59032592,8.698539,353.0765242,8.698539,353.0765242,-0.1
08-10-2018,books_imported,195.52725,1.3493409,263.8329186,1.3493409,263.8329186,-0.1
08-10-2018,books_technical,44.60489489,7.3001866,325.6240575,7.3001866,325.6240575,-0.1
08-10-2018,cds_dvds_musicals,58.5,0.766191,44.82217383,0.766191,44.82217383,-0.1
08-10-2018,christmas_supplies,57.588075,3.0134697,173.5399189,3.0134697,173.5399189,-0.1
08-10-2018,cine_photo,52.7701875,1.3531159,71.40418061,1.3531159,71.40418061,-0.1
08-10-2018,computers,757.63125,3.3633127,2548.150821,3.3633127,2548.150821,-0.1
08-10-2018,computers_accessories,83.42394698,57.832253,4824.594766,57.832253,4824.594766,-0.1
08-10-2018,consoles_games,92.15100804,10.77653,993.0681271,10.77653,993.0681271,-0.1
08-10-2018,construction_tools_construction,126.1116122,34.246593,4318.893116,34.246593,4318.893116,-0.1
08-10-2018,construction_tools_lights,123.8191004,10.697062,1324.500536,10.697062,1324.500536,-0.1
08-10-2018,construction_tools_safety,138.289875,5.8714356,811.960101,5.8714356,811.960101,-0.1
08-10-2018,cool_stuff,122.7768028,19.218615,2359.600053,19.218615,2359.600053,-0.1
08-10-2018,costruction_tools_garden,99.46884375,1.2882439,128.1401302,1.2882439,128.1401302,-0.1
08-10-2018,costruction_tools_tools,105.5379375,3.4628778,365.4649756,3.4628778,365.4649756,-0.1
08-10-2018,diapers_and_hygiene,62.75025,0.91360927,57.32920986,0.91360927,57.32920986,-0.1
08-10-2018,drinks,43.96184375,6.177483,271.573546,6.177483,271.573546,-0.1
08-10-2018,dvds_blu_ray,42.532875,0.79537004,33.82937459,0.79537004,33.82937459,-0.1
08-10-2018,electronics,85.51641308,27.866709,2383.060977,27.866709,2383.060977,-0.1
08-10-2018,fashio_female_clothing,33.1785,1.1979675,39.74676567,1.1979675,39.74676567,-0.1
08-10-2018,fashion_bags_accessories,58.40325284,29.640873,1731.123398,29.640873,1731.123398,-0.1
08-10-2018,fashion_childrens_clothes,47.241,0.6574999,31.06095322,0.6574999,31.06095322,-0.1
08-10-2018,fashion_male_clothing,96.219,1.3350028,128.4526325,1.3350028,128.4526325,-0.1
08-10-2018,fashion_shoes,155.7,3.775216,587.8011472,3.775216,587.8011472,-0.1
08-10-2018,fashion_sport,69.66,0.9717099,67.68931213,0.9717099,67.68931213,-0.1
08-10-2018,fashion_underwear_beach,62.92125,1.5338817,96.51375167,1.5338817,96.51375167,-0.1
08-10-2018,fixed_telephony,238.801125,6.7742515,1617.69887,6.7742515,1617.69887,-0.1
08-10-2018,flowers,39.677625,0.88218427,35.00297653,0.88218427,35.00297653,-0.1
08-10-2018,food,62.26067573,15.808078,984.2216066,15.808078,984.2216066,-0.1
08-10-2018,food_drink,39.4355625,5.5651555,219.4650378,5.5651555,219.4650378,-0.1
08-10-2018,furniture_bedroom,150.615,3.8266551,576.3516653,3.8266551,576.3516653,-0.1
08-10-2018,furniture_decor,84.05167859,59.92366,5036.684234,59.92366,5036.684234,-0.1
08-10-2018,furniture_living_room,111.351323,8.241037,917.6504136,8.241037,917.6504136,-0.1
08-10-2018,furniture_mattress_and_upholstery,103.4775,0.9736649,100.7524076,0.9736649,100.7524076,-0.1
08-10-2018,garden_tools,101.1661191,27.343885,2766.274769,27.343885,2766.274769,-0.1
08-10-2018,health_beauty,129.5274843,65.98873,8547.354369,65.98873,8547.354369,-0.1
08-10-2018,home_appliances,78.77476492,14.7367735,1160.885867,14.7367735,1160.885867,-0.1
08-10-2018,home_appliances_2,477.60495,4.7106924,2249.850011,4.7106924,2249.850011,-0.1
08-10-2018,home_comfort_2,11.61,2.4890516,28.89788885,2.4890516,28.89788885,-0.1
08-10-2018,home_confort,110.9013188,7.118626,789.4650241,7.118626,789.4650241,-0.1
08-10-2018,home_construction,161.1981825,8.059543,1299.183628,8.059543,1299.183628,-0.1
08-10-2018,housewares,90.00504316,68.49866,6165.2246,68.49866,6165.2246,-0.1
08-10-2018,industry_commerce_and_business,236.232,3.4189618,807.6681753,3.4189618,807.6681753,-0.1
08-10-2018,kitchen_dining_laundry_garden_furniture,122.5713214,4.2982397,526.8409208,4.2982397,526.8409208,-0.1
08-10-2018,la_cuisine,175.05,1.2025712,210.5100804,1.2025712,210.5100804,-0.1
08-10-2018,luggage_accessories,93.76810789,12.31903,1155.132116,12.31903,1155.132116,-0.1
08-10-2018,market_place,109.315875,4.956987,541.8773608,4.956987,541.8773608,-0.1
08-10-2018,music,67.872,1.6185472,109.8540356,1.6185472,109.8540356,-0.1
08-10-2018,musical_instruments,220.2337187,10.020335,2206.815684,10.020335,2206.815684,-0.1
08-10-2018,office_furniture,201.2188534,11.259358,2265.595188,11.259358,2265.595188,-0.1
08-10-2018,party_supplies,81.429375,1.5126997,123.178193,1.5126997,123.178193,-0.1
08-10-2018,perfumery,100.7042716,32.088,3231.398792,32.088,3231.398792,-0.1
08-10-2018,pet_shop,113.8470019,27.240784,3101.281553,27.240784,3101.281553,-0.1
08-10-2018,security_and_services,127.4805,0.5892051,75.112159,0.5892051,75.112159,-0.1
08-10-2018,signaling_and_security,76.790025,4.5552225,349.7956505,4.5552225,349.7956505,-0.1
08-10-2018,small_appliances,240.2548313,9.27178,2227.589943,9.27178,2227.589943,-0.1
08-10-2018,small_appliances_home_oven_and_coffee,199.8474911,4.4244514,884.2155019,4.4244514,884.2155019,-0.1
08-10-2018,sports_leisure,95.49118067,57.035233,5446.361696,57.035233,5446.361696,-0.1
08-10-2018,stationery,80.98376831,28.637167,2319.145695,28.637167,2319.145695,-0.1
08-10-2018,tablets_printing_image,57.33,0.7422357,42.55237384,0.7422357,42.55237384,-0.1
08-10-2018,telephony,116.809949,33.552933,3919.316363,33.552933,3919.316363,-0.1
08-10-2018,toys,93.43877366,29.143015,2723.087574,29.143015,2723.087574,-0.1
08-10-2018,unknown,111.3434679,8.30454,924.656247,8.30454,924.656247,-0.1
08-10-2018,watches_gifts,151.6386192,56.083477,8504.421016,56.083477,8504.421016,-0.1
15-10-2018,agro_industry_and_commerce,171.3545,5.2159104,893.7697246,5.2159104,893.7697246,-0.1
15-10-2018,air_conditioning,168.713625,5.481785,924.8517885,5.481785,924.8517885,-0.1
15-10-2018,art,81.0915,1.6673872,135.2109329,1.6673872,135.2109329,-0.1
15-10-2018,arts_and_craftmanship,71.12177679,2.5751855,183.151771,2.5751855,183.151771,-0.1
15-10-2018,audio,88.665375,7.95576,705.400444,7.95576,705.400444,-0.1
15-10-2018,auto,108.0869871,46.091705,4981.913559,46.091705,4981.913559,-0.1
15-10-2018,baby,88.12408883,26.339153,2321.113884,26.339153,2321.113884,-0.1
15-10-2018,bed_bath_table,83.42123547,69.43306,5792.191622,69.43306,5792.191622,-0.1
15-10-2018,books_general_interest,40.59032592,8.747109,355.048022,8.747109,355.048022,-0.1
15-10-2018,books_imported,195.52725,1.3374925,261.5162238,1.3374925,261.5162238,-0.1
15-10-2018,books_technical,44.60489489,8.037083,358.4932278,8.037083,358.4932278,-0.1
15-10-2018,cds_dvds_musicals,58.5,0.7040277,41.18562117,0.7040277,41.18562117,-0.1
15-10-2018,christmas_supplies,57.588075,3.1818976,183.2393599,3.1818976,183.2393599,-0.1
15-10-2018,cine_photo,52.7701875,1.4563618,76.8524837,1.4563618,76.8524837,-0.1
15-10-2018,computers,757.63125,2.9964397,2270.196352,2.9964397,2270.196352,-0.1
15-10-2018,computers_accessories,83.42394698,49.32844,4115.173298,49.32844,4115.173298,-0.1
15-10-2018,consoles_games,92.15100804,10.59547,976.3832806,10.59547,976.3832806,-0.1
15-10-2018,construction_tools_construction,126.1116122,34.31538,4327.567908,34.31538,4327.567908,-0.1
15-10-2018,construction_tools_lights,123.8191004,11.082645,1372.243185,11.082645,1372.243185,-0.1
15-10-2018,construction_tools_safety,138.289875,4.694939,649.2625463,4.694939,649.2625463,-0.1
15-10-2018,cool_stuff,122.7768028,14.626496,1795.794454,14.626496,1795.794454,-0.1
15-10-2018,costruction_tools_garden,99.46884375,1.4034121,139.5957793,1.4034121,139.5957793,-0.1
15-10-2018,costruction_tools_tools,105.5379375,3.318372,350.2141379,3.318372,350.2141379,-0.1
15-10-2018,diapers_and_hygiene,62.75025,0.8545839,53.62535457,0.8545839,53.62535457,-0.1
15-10-2018,drinks,43.96184375,4.861025,213.6996152,4.861025,213.6996152,-0.1
15-10-2018,dvds_blu_ray,42.532875,0.8724043,37.10586208,0.8724043,37.10586208,-0.1
15-10-2018,electronics,85.51641308,25.412415,2173.17854,25.412415,2173.17854,-0.1
15-10-2018,fashio_female_clothing,33.1785,1.0783138,35.77683533,1.0783138,35.77683533,-0.1
15-10-2018,fashion_bags_accessories,58.40325284,29.456009,1720.326736,29.456009,1720.326736,-0.1
15-10-2018,fashion_childrens_clothes,47.241,0.79248834,37.43794151,0.79248834,37.43794151,-0.1
15-10-2018,fashion_male_clothing,96.219,1.0969285,105.5453612,1.0969285,105.5453612,-0.1
15-10-2018,fashion_shoes,155.7,4.67308,727.5985509,4.67308,727.5985509,-0.1
15-10-2018,fashion_sport,69.66,0.9042391,62.98929697,0.9042391,62.98929697,-0.1
15-10-2018,fashion_underwear_beach,62.92125,1.2729264,80.09412338,1.2729264,80.09412338,-0.1
15-10-2018,fixed_telephony,238.801125,5.303194,1266.408704,5.303194,1266.408704,-0.1
15-10-2018,flowers,39.677625,0.8625135,34.22248652,0.8625135,34.22248652,-0.1
15-10-2018,food,62.26067573,16.864828,1050.015594,16.864828,1050.015594,-0.1
15-10-2018,food_drink,39.4355625,4.935498,194.6341492,4.935498,194.6341492,-0.1
15-10-2018,furniture_bedroom,150.615,3.625895,546.1141789,3.625895,546.1141789,-0.1
15-10-2018,furniture_decor,84.05167859,50.918465,4279.782426,50.918465,4279.782426,-0.1
15-10-2018,furniture_living_room,111.351323,10.359965,1153.595845,10.359965,1153.595845,-0.1
15-10-2018,furniture_mattress_and_upholstery,103.4775,0.9827562,101.6931544,0.9827562,101.6931544,-0.1
15-10-2018,garden_tools,101.1661191,23.426079,2369.925478,23.426079,2369.925478,-0.1
15-10-2018,health_beauty,129.5274843,56.048836,7259.864694,56.048836,7259.864694,-0.1
15-10-2018,home_appliances,78.77476492,13.18181,1038.394014,13.18181,1038.394014,-0.1
15-10-2018,home_appliances_2,477.60495,5.3874574,2573.076308,5.3874574,2573.076308,-0.1
15-10-2018,home_comfort_2,11.61,2.882689,33.46801928,2.882689,33.46801928,-0.1
15-10-2018,home_confort,110.9013188,7.9786277,884.8403317,7.9786277,884.8403317,-0.1
15-10-2018,home_construction,161.1981825,7.227769,1165.10321,7.227769,1165.10321,-0.1
15-10-2018,housewares,90.00504316,63.698853,5733.217972,63.698853,5733.217972,-0.1
15-10-2018,industry_commerce_and_business,236.232,3.4884923,824.0935013,3.4884923,824.0935013,-0.1
15-10-2018,kitchen_dining_laundry_garden_furniture,122.5713214,3.821322,468.3844828,3.821322,468.3844828,-0.1
15-10-2018,la_cuisine,175.05,1.3077738,228.9258087,1.3077738,228.9258087,-0.1
15-10-2018,luggage_accessories,93.76810789,9.958998,933.8363733,9.958998,933.8363733,-0.1
15-10-2018,market_place,109.315875,3.4987175,382.46537,3.4987175,382.46537,-0.1
15-10-2018,music,67.872,1.0139264,68.81721173,1.0139264,68.81721173,-0.1
15-10-2018,musical_instruments,220.2337187,10.914035,2403.63848,10.914035,2403.63848,-0.1
15-10-2018,office_furniture,201.2188534,11.639206,2342.027672,11.639206,2342.027672,-0.1
15-10-2018,party_supplies,81.429375,1.405127,114.4186174,1.405127,114.4186174,-0.1
15-10-2018,perfumery,100.7042716,30.313066,3052.655279,30.313066,3052.655279,-0.1
15-10-2018,pet_shop,113.8470019,22.958715,2613.78092,22.958715,2613.78092,-0.1
15-10-2018,security_and_services,127.4805,0.58557713,74.64966536,0.58557713,74.64966536,-0.1
15-10-2018,signaling_and_security,76.790025,4.4339247,340.4811866,4.4339247,340.4811866,-0.1
15-10-2018,small_appliances,240.2548313,10.414907,2502.231833,10.414907,2502.231833,-0.1
15-10-2018,small_appliances_home_oven_and_coffee,199.8474911,3.717737,742.9804038,3.717737,742.9804038,-0.1
15-10-2018,sports_leisure,95.49118067,49.77772,4753.333388,49.77772,4753.333388,-0.1
15-10-2018,stationery,80.98376831,24.206581,1960.340157,24.206581,1960.340157,-0.1
15-10-2018,tablets_printing_image,57.33,0.83917075,48.10965932,0.83917075,48.10965932,-0.1
